date,open,high,low,close,volume,average,barCount
2025-10-21 04:23:00-04:00,443.04,443.25,443.0,443.25,1007.0,443.092,8
2025-10-21 04:24:00-04:00,443.24,443.32,443.24,443.24,1392.0,443.29,10
2025-10-21 04:25:00-04:00,443.2,443.2,443.2,443.2,131.0,443.2,1
2025-10-21 04:26:00-04:00,443.2,443.32,443.2,443.3,1051.0,443.26,10
2025-10-21 04:27:00-04:00,443.24,443.24,443.2,443.2,574.0,443.225,3
2025-10-21 04:28:00-04:00,443.15,443.18,443.15,443.18,1802.0,443.156,9
2025-10-21 04:29:00-04:00,443.35,443.35,443.35,443.35,248.0,443.35,1
2025-10-21 04:30:00-04:00,443.28,443.4,443.28,443.4,366.0,443.354,3
2025-10-21 04:31:00-04:00,443.35,443.4,443.32,443.4,606.0,443.379,6
2025-10-21 04:32:00-04:00,443.33,443.33,443.23,443.23,1806.0,443.251,8
2025-10-21 04:33:00-04:00,443.25,443.42,443.25,443.4,1454.0,443.364,13
2025-10-21 04:34:00-04:00,443.4,443.47,443.4,443.4,450.0,443.418,4
2025-10-21 04:35:00-04:00,443.35,443.38,443.34,443.38,503.0,443.358,5
2025-10-21 04:36:00-04:00,443.46,443.46,443.46,443.46,150.0,443.46,1
2025-10-21 04:37:00-04:00,443.54,443.66,443.54,443.66,1083.0,443.602,9
2025-10-21 04:38:00-04:00,443.6,443.76,443.6,443.7,707.0,443.7,7
2025-10-21 04:39:00-04:00,443.79,443.79,443.79,443.79,413.0,443.79,3
2025-10-21 04:40:00-04:00,443.65,443.69,443.65,443.69,216.0,443.671,2
2025-10-21 04:41:00-04:00,443.67,443.77,443.47,443.47,878.0,443.623,7
2025-10-21 04:42:00-04:00,443.66,443.66,443.65,443.65,300.0,443.657,3
2025-10-21 04:43:00-04:00,443.66,443.79,443.57,443.65,2511.0,443.75,16
2025-10-21 04:44:00-04:00,443.75,443.79,443.75,443.79,200.0,443.77,2
2025-10-21 04:45:00-04:00,443.67,443.9,443.67,443.87,752.0,443.792,6
2025-10-21 04:46:00-04:00,443.87,443.87,443.87,443.87,0.0,443.87,0
2025-10-21 04:47:00-04:00,443.85,443.99,443.85,443.99,200.0,443.92,2
2025-10-21 04:48:00-04:00,443.94,443.94,443.85,443.9,307.0,443.897,3
2025-10-21 04:49:00-04:00,443.96,443.96,443.9,443.9,400.0,443.945,3
2025-10-21 04:50:00-04:00,443.9,444.0,443.9,444.0,2104.0,443.995,5
2025-10-21 04:51:00-04:00,444.0,444.0,444.0,444.0,0.0,444.0,0
2025-10-21 04:52:00-04:00,443.97,444.15,443.96,443.96,1183.0,444.024,8
2025-10-21 04:53:00-04:00,443.97,443.99,443.76,443.76,1343.0,443.917,10
2025-10-21 04:54:00-04:00,443.98,444.0,443.98,444.0,243.0,443.992,2
2025-10-21 04:55:00-04:00,444.0,444.0,444.0,444.0,0.0,444.0,0
2025-10-21 04:56:00-04:00,444.05,444.05,444.02,444.02,579.0,444.028,3
2025-10-21 04:57:00-04:00,443.98,444.11,443.86,443.86,1844.0,443.95,14
2025-10-21 04:58:00-04:00,444.1,444.23,444.1,444.19,2818.0,444.161,16
2025-10-21 04:59:00-04:00,443.99,444.09,443.99,444.09,856.0,444.013,6
2025-10-21 05:00:00-04:00,444.09,444.09,444.09,444.09,0.0,444.09,0
2025-10-21 05:01:00-04:00,444.36,444.36,444.36,444.36,100.0,444.36,1
2025-10-21 05:02:00-04:00,444.33,444.33,444.26,444.26,427.0,444.29,2
2025-10-21 05:03:00-04:00,444.26,444.26,444.26,444.26,0.0,444.26,0
2025-10-21 05:04:00-04:00,444.2,444.2,444.2,444.2,150.0,444.2,1
2025-10-21 05:05:00-04:00,444.04,444.04,443.96,443.96,1524.0,443.991,7
2025-10-21 05:06:00-04:00,443.86,444.0,443.86,443.98,304.0,443.947,3
2025-10-21 05:07:00-04:00,444.0,444.0,443.8,443.8,828.0,443.859,4
2025-10-21 05:08:00-04:00,443.86,443.9,443.86,443.9,295.0,443.886,2
2025-10-21 05:09:00-04:00,443.81,444.05,443.75,444.04,1207.0,443.908,10
2025-10-21 05:10:00-04:00,444.12,444.12,444.12,444.12,100.0,444.12,1
2025-10-21 05:11:00-04:00,444.28,444.39,444.24,444.39,461.0,444.315,4
2025-10-21 05:12:00-04:00,444.42,444.6,444.42,444.6,1051.0,444.493,7
2025-10-21 05:13:00-04:00,444.65,444.66,444.58,444.58,300.0,444.63,3
2025-10-21 05:14:00-04:00,444.59,444.89,444.59,444.89,2769.0,444.79,10
2025-10-21 05:15:00-04:00,444.87,444.87,444.5,444.5,2081.0,444.599,12
2025-10-21 05:16:00-04:00,444.56,444.56,444.56,444.56,150.0,444.56,1
2025-10-21 05:17:00-04:00,444.64,444.65,444.53,444.65,1172.0,444.608,9
2025-10-21 05:18:00-04:00,444.66,444.95,444.66,444.95,3827.0,444.802,13
2025-10-21 05:19:00-04:00,444.92,444.92,444.83,444.83,200.0,444.875,2
2025-10-21 05:20:00-04:00,444.89,444.99,444.89,444.92,4120.0,444.932,24
2025-10-21 05:21:00-04:00,444.74,444.74,444.74,444.74,100.0,444.74,1
2025-10-21 05:22:00-04:00,444.87,444.96,444.87,444.92,909.0,444.928,7
2025-10-21 05:23:00-04:00,444.75,444.75,444.71,444.71,400.0,444.725,3
2025-10-21 05:24:00-04:00,444.71,444.71,444.71,444.71,0.0,444.71,0
2025-10-21 05:25:00-04:00,444.8,444.85,444.3,444.47,9757.0,444.542,31
2025-10-21 05:26:00-04:00,444.5,444.5,444.49,444.5,1349.0,444.497,7
2025-10-21 05:27:00-04:00,444.5,444.5,444.44,444.44,2463.0,444.494,10
2025-10-21 05:28:00-04:00,444.42,444.5,444.42,444.5,13892.0,444.499,12
2025-10-21 05:29:00-04:00,444.69,444.86,444.69,444.86,350.0,444.747,3
2025-10-21 05:30:00-04:00,444.78,444.81,444.78,444.81,251.0,444.792,2
2025-10-21 05:31:00-04:00,444.84,444.85,444.84,444.85,210.0,444.845,2
2025-10-21 05:32:00-04:00,444.79,444.79,444.69,444.69,499.0,444.71,3
2025-10-21 05:33:00-04:00,444.64,444.64,444.64,444.64,100.0,444.64,1
2025-10-21 05:34:00-04:00,444.64,444.64,444.5,444.5,350.0,444.574,3
2025-10-21 05:35:00-04:00,444.42,444.53,444.42,444.5,785.0,444.49,7
2025-10-21 05:36:00-04:00,444.56,444.6,444.56,444.6,250.0,444.576,2
2025-10-21 05:37:00-04:00,444.6,444.6,444.6,444.6,172.0,444.6,1
2025-10-21 05:38:00-04:00,444.69,444.69,444.65,444.65,401.0,444.66,3
2025-10-21 05:39:00-04:00,444.65,444.65,444.65,444.65,0.0,444.65,0
2025-10-21 05:40:00-04:00,444.65,444.65,444.65,444.65,0.0,444.65,0
2025-10-21 05:41:00-04:00,444.65,444.65,444.65,444.65,0.0,444.65,0
2025-10-21 05:42:00-04:00,444.72,444.72,444.72,444.72,100.0,444.72,1
2025-10-21 05:43:00-04:00,444.72,444.72,444.72,444.72,0.0,444.72,0
2025-10-21 05:44:00-04:00,444.7,444.73,444.7,444.73,323.0,444.709,2
2025-10-21 05:45:00-04:00,444.73,444.73,444.73,444.73,0.0,444.73,0
2025-10-21 05:46:00-04:00,444.85,445.0,444.85,445.0,2800.0,444.972,19
2025-10-21 05:47:00-04:00,445.0,445.0,445.0,445.0,150.0,445.0,1
2025-10-21 05:48:00-04:00,445.04,445.21,445.04,445.17,556.0,445.159,5
2025-10-21 05:49:00-04:00,445.24,445.24,445.0,445.0,1044.0,445.073,5
2025-10-21 05:50:00-04:00,445.0,445.0,445.0,445.0,0.0,445.0,0
2025-10-21 05:51:00-04:00,445.15,445.15,445.15,445.15,142.0,445.15,1
2025-10-21 05:52:00-04:00,445.15,445.15,445.15,445.15,0.0,445.15,0
2025-10-21 05:53:00-04:00,445.15,445.15,445.15,445.15,0.0,445.15,0
2025-10-21 05:54:00-04:00,445.11,445.11,445.0,445.0,680.0,445.016,3
2025-10-21 05:55:00-04:00,445.0,445.0,445.0,445.0,0.0,445.0,0
2025-10-21 05:56:00-04:00,444.9,444.9,444.78,444.78,200.0,444.84,2
2025-10-21 05:57:00-04:00,444.84,444.84,444.84,444.84,100.0,444.84,1
2025-10-21 05:58:00-04:00,444.84,444.89,444.72,444.72,317.0,444.811,3
2025-10-21 05:59:00-04:00,444.72,444.72,444.72,444.72,0.0,444.72,0
2025-10-21 06:00:00-04:00,444.99,445.0,444.99,445.0,300.0,444.995,2
2025-10-21 06:01:00-04:00,444.82,444.82,444.81,444.81,200.0,444.815,2
2025-10-21 06:02:00-04:00,444.81,444.81,444.81,444.81,0.0,444.81,0
2025-10-21 06:03:00-04:00,445.0,445.0,444.95,444.95,200.0,444.975,2
2025-10-21 06:04:00-04:00,444.95,444.95,444.95,444.95,0.0,444.95,0
2025-10-21 06:05:00-04:00,444.95,444.95,444.95,444.95,0.0,444.95,0
2025-10-21 06:06:00-04:00,444.8,444.92,444.7,444.92,1022.0,444.75,7
2025-10-21 06:07:00-04:00,444.9,444.95,444.9,444.95,200.0,444.925,2
2025-10-21 06:08:00-04:00,444.98,445.06,444.98,445.06,200.0,445.02,2
2025-10-21 06:09:00-04:00,445.06,445.06,444.9,444.9,1404.0,444.995,5
2025-10-21 06:10:00-04:00,445.04,445.04,444.9,444.9,649.0,444.922,3
2025-10-21 06:11:00-04:00,444.9,444.9,444.9,444.9,0.0,444.9,0
2025-10-21 06:12:00-04:00,445.0,445.0,445.0,445.0,100.0,445.0,1
2025-10-21 06:13:00-04:00,444.85,444.85,444.85,444.85,480.0,444.85,2
2025-10-21 06:14:00-04:00,444.85,444.85,444.85,444.85,0.0,444.85,0
2025-10-21 06:15:00-04:00,444.69,444.69,444.53,444.53,558.0,444.609,4
2025-10-21 06:16:00-04:00,444.6,444.6,444.52,444.52,472.0,444.537,2
2025-10-21 06:17:00-04:00,444.52,444.52,444.5,444.5,300.0,444.507,3
2025-10-21 06:18:00-04:00,444.39,444.39,444.3,444.3,250.0,444.354,2
2025-10-21 06:19:00-04:00,444.39,444.39,444.29,444.29,200.0,444.34,2
2025-10-21 06:20:00-04:00,444.29,444.29,444.14,444.14,200.0,444.215,2
2025-10-21 06:21:00-04:00,444.13,444.26,444.13,444.26,541.0,444.176,4
2025-10-21 06:22:00-04:00,444.44,444.44,444.44,444.44,137.0,444.44,1
2025-10-21 06:23:00-04:00,444.46,444.46,444.37,444.37,400.0,444.43,3
2025-10-21 06:24:00-04:00,444.3,444.3,444.3,444.3,189.0,444.3,1
2025-10-21 06:25:00-04:00,444.34,444.49,444.31,444.49,623.0,444.391,6
2025-10-21 06:26:00-04:00,444.57,444.6,444.57,444.59,652.0,444.578,6
2025-10-21 06:27:00-04:00,444.52,444.52,444.5,444.5,300.0,444.507,3
2025-10-21 06:28:00-04:00,444.5,444.5,444.5,444.5,0.0,444.5,0
2025-10-21 06:29:00-04:00,444.5,444.5,444.5,444.5,150.0,444.5,1
2025-10-21 06:30:00-04:00,444.47,444.52,444.47,444.52,1029.0,444.499,7
2025-10-21 06:31:00-04:00,444.58,444.78,444.58,444.75,1118.0,444.68,9
2025-10-21 06:32:00-04:00,444.75,444.75,444.75,444.75,0.0,444.75,0
2025-10-21 06:33:00-04:00,444.73,444.73,444.59,444.59,350.0,444.686,3
2025-10-21 06:34:00-04:00,444.51,444.51,444.51,444.51,100.0,444.51,1
2025-10-21 06:35:00-04:00,444.51,444.51,444.51,444.51,0.0,444.51,0
2025-10-21 06:36:00-04:00,444.58,444.78,444.5,444.78,753.0,444.616,6
2025-10-21 06:37:00-04:00,444.78,444.78,444.78,444.78,0.0,444.78,0
2025-10-21 06:38:00-04:00,444.8,444.8,444.8,444.8,953.0,444.8,6
2025-10-21 06:39:00-04:00,444.76,444.76,444.76,444.76,100.0,444.76,1
2025-10-21 06:40:00-04:00,444.91,444.91,444.91,444.91,100.0,444.91,1
2025-10-21 06:41:00-04:00,445.0,445.01,444.9,444.9,3634.0,444.989,21
2025-10-21 06:42:00-04:00,444.9,444.9,444.9,444.9,0.0,444.9,0
2025-10-21 06:43:00-04:00,445.0,445.0,445.0,445.0,150.0,445.0,1
2025-10-21 06:44:00-04:00,444.94,444.94,444.94,444.94,254.0,444.94,1
2025-10-21 06:45:00-04:00,444.94,444.94,444.94,444.94,0.0,444.94,0
2025-10-21 06:46:00-04:00,445.0,445.0,444.7,444.7,2814.0,444.858,11
2025-10-21 06:47:00-04:00,444.7,444.7,444.7,444.7,0.0,444.7,0
2025-10-21 06:48:00-04:00,444.7,444.7,444.7,444.7,0.0,444.7,0
2025-10-21 06:49:00-04:00,444.74,444.75,444.74,444.75,212.0,444.745,2
2025-10-21 06:50:00-04:00,444.75,444.83,444.75,444.83,297.0,444.777,2
2025-10-21 06:51:00-04:00,444.75,444.78,444.75,444.78,400.0,444.77,4
2025-10-21 06:52:00-04:00,444.84,444.96,444.84,444.96,2377.0,444.855,12
2025-10-21 06:53:00-04:00,445.1,445.1,445.1,445.1,100.0,445.1,1
2025-10-21 06:54:00-04:00,445.3,445.33,445.3,445.33,200.0,445.315,2
2025-10-21 06:55:00-04:00,445.28,445.3,445.28,445.28,683.0,445.289,5
2025-10-21 06:56:00-04:00,445.3,445.3,445.11,445.28,2294.0,445.23,13
2025-10-21 06:57:00-04:00,445.27,445.4,445.26,445.4,2164.0,445.326,9
2025-10-21 06:58:00-04:00,445.3,445.3,444.94,444.94,2069.0,445.158,12
2025-10-21 06:59:00-04:00,444.86,444.86,444.74,444.74,400.0,444.785,4
2025-10-21 07:00:00-04:00,445.04,445.04,445.0,445.03,2402.0,445.004,14
2025-10-21 07:01:00-04:00,445.04,445.04,444.99,445.0,2774.0,445.002,13
2025-10-21 07:02:00-04:00,444.9,444.9,444.65,444.75,1386.0,444.803,10
2025-10-21 07:03:00-04:00,444.75,444.77,444.63,444.7,1757.0,444.717,11
2025-10-21 07:04:00-04:00,444.69,444.95,444.69,444.75,1387.0,444.842,10
2025-10-21 07:05:00-04:00,444.9,444.9,444.8,444.8,219.0,444.846,2
2025-10-21 07:06:00-04:00,444.88,444.89,444.8,444.8,1345.0,444.857,6
2025-10-21 07:07:00-04:00,444.89,445.25,444.89,445.25,2516.0,445.062,11
2025-10-21 07:08:00-04:00,445.01,445.02,444.95,445.0,1259.0,445.0,10
2025-10-21 07:09:00-04:00,445.0,445.45,445.0,445.45,6454.0,445.231,31
2025-10-21 07:10:00-04:00,445.45,445.69,445.45,445.6,5423.0,445.547,29
2025-10-21 07:11:00-04:00,445.39,445.39,445.1,445.1,1576.0,445.237,11
2025-10-21 07:12:00-04:00,445.1,445.32,445.1,445.32,1982.0,445.232,11
2025-10-21 07:13:00-04:00,445.49,445.5,445.45,445.5,726.0,445.476,6
2025-10-21 07:14:00-04:00,445.73,445.87,445.73,445.87,2137.0,445.78,17
2025-10-21 07:15:00-04:00,445.89,445.94,445.88,445.88,832.0,445.902,6
2025-10-21 07:16:00-04:00,445.83,446.25,445.8,446.13,8477.0,445.938,54
2025-10-21 07:17:00-04:00,446.13,446.3,446.02,446.06,5259.0,446.203,26
2025-10-21 07:18:00-04:00,446.05,446.12,446.05,446.07,970.0,446.097,8
2025-10-21 07:19:00-04:00,446.05,446.05,445.78,445.78,3710.0,445.94,28
2025-10-21 07:20:00-04:00,445.89,445.89,445.88,445.88,393.0,445.883,3
2025-10-21 07:21:00-04:00,445.95,445.95,445.91,445.91,690.0,445.944,5
2025-10-21 07:22:00-04:00,445.9,445.94,445.83,445.83,831.0,445.908,7
2025-10-21 07:23:00-04:00,445.8,445.81,445.7,445.7,3978.0,445.776,19
2025-10-21 07:24:00-04:00,445.8,445.8,445.8,445.8,441.0,445.8,2
2025-10-21 07:25:00-04:00,445.88,445.88,445.7,445.7,625.0,445.75,4
2025-10-21 07:26:00-04:00,445.87,445.98,445.87,445.98,704.0,445.907,3
2025-10-21 07:27:00-04:00,445.91,446.18,445.9,446.18,813.0,446.027,8
2025-10-21 07:28:00-04:00,446.22,446.3,446.1,446.13,1957.0,446.24,13
2025-10-21 07:29:00-04:00,446.16,446.18,446.16,446.18,1392.0,446.168,7
2025-10-21 07:30:00-04:00,446.0,446.0,445.85,445.86,1144.0,445.941,9
2025-10-21 07:31:00-04:00,446.14,446.15,445.62,445.62,4572.0,445.92,32
2025-10-21 07:32:00-04:00,446.0,446.0,445.88,445.98,651.0,445.938,6
2025-10-21 07:33:00-04:00,446.06,446.06,445.81,445.88,799.0,445.949,7
2025-10-21 07:34:00-04:00,445.94,446.0,445.94,446.0,203.0,445.97,2
2025-10-21 07:35:00-04:00,446.04,446.14,446.04,446.14,1156.0,446.062,6
2025-10-21 07:36:00-04:00,446.14,446.14,446.14,446.14,0.0,446.14,0
2025-10-21 07:37:00-04:00,446.05,446.07,445.75,445.79,1188.0,445.929,11
2025-10-21 07:38:00-04:00,445.97,445.97,445.97,445.97,150.0,445.97,1
2025-10-21 07:39:00-04:00,446.02,446.16,446.0,446.16,1488.0,446.124,6
2025-10-21 07:40:00-04:00,446.1,446.25,446.1,446.2,1657.0,446.22,10
2025-10-21 07:41:00-04:00,446.25,446.38,446.24,446.36,2561.0,446.305,16
2025-10-21 07:42:00-04:00,446.39,446.39,446.25,446.25,1300.0,446.279,9
2025-10-21 07:43:00-04:00,446.25,446.25,446.25,446.25,0.0,446.25,0
2025-10-21 07:44:00-04:00,446.24,446.24,446.12,446.12,1196.0,446.152,4
2025-10-21 07:45:00-04:00,446.0,446.0,445.77,445.77,950.0,445.921,8
2025-10-21 07:46:00-04:00,445.87,445.87,445.85,445.85,200.0,445.86,2
2025-10-21 07:47:00-04:00,445.91,446.01,445.91,445.93,1757.0,445.968,12
2025-10-21 07:48:00-04:00,445.8,445.91,445.8,445.91,1126.0,445.877,7
2025-10-21 07:49:00-04:00,445.95,445.99,445.95,445.95,890.0,445.957,6
2025-10-21 07:50:00-04:00,446.0,446.0,446.0,446.0,1635.0,446.0,3
2025-10-21 07:51:00-04:00,445.99,446.0,445.96,445.96,2002.0,445.989,16
2025-10-21 07:52:00-04:00,445.96,445.96,445.87,445.87,1110.0,445.93,10
2025-10-21 07:53:00-04:00,445.85,445.9,445.85,445.9,200.0,445.875,2
2025-10-21 07:54:00-04:00,445.92,445.92,445.9,445.9,300.0,445.91,3
2025-10-21 07:55:00-04:00,445.98,446.0,445.94,445.94,1892.0,445.982,13
2025-10-21 07:56:00-04:00,445.94,445.94,445.94,445.94,0.0,445.94,0
2025-10-21 07:57:00-04:00,445.89,445.92,445.89,445.92,200.0,445.905,2
2025-10-21 07:58:00-04:00,445.98,445.98,445.98,445.98,200.0,445.98,2
2025-10-21 07:59:00-04:00,445.87,445.87,445.87,445.87,100.0,445.87,1
2025-10-21 08:00:00-04:00,445.01,446.98,442.18,446.22,210246.0,444.98,866
2025-10-21 08:01:00-04:00,446.2,446.31,442.92,446.22,1641.0,445.579,12
2025-10-21 08:02:00-04:00,444.4,446.21,444.4,446.12,1554.0,446.011,10
2025-10-21 08:03:00-04:00,446.02,446.12,446.0,446.12,6371.0,446.007,35
2025-10-21 08:04:00-04:00,446.09,446.09,446.09,446.09,324.0,446.09,1
2025-10-21 08:05:00-04:00,446.12,446.2,446.12,446.2,500.0,446.166,4
2025-10-21 08:06:00-04:00,446.17,446.17,446.02,446.11,1570.0,446.08,11
2025-10-21 08:07:00-04:00,446.18,446.18,446.11,446.15,997.0,446.139,9
2025-10-21 08:08:00-04:00,446.18,446.3,446.1,446.27,2451.0,446.18,14
2025-10-21 08:09:00-04:00,446.31,446.43,446.31,446.4,5376.0,446.388,22
2025-10-21 08:10:00-04:00,446.4,446.5,446.35,446.5,1306.0,446.459,10
2025-10-21 08:11:00-04:00,446.5,446.5,446.26,446.45,5583.0,446.446,23
2025-10-21 08:12:00-04:00,446.45,446.5,446.35,446.4,1023.0,446.444,9
2025-10-21 08:13:00-04:00,446.26,446.46,446.26,446.42,1794.0,446.417,10
2025-10-21 08:14:00-04:00,446.42,446.43,446.27,446.27,2726.0,446.391,13
2025-10-21 08:15:00-04:00,446.28,446.35,446.13,446.13,3121.0,446.207,19
2025-10-21 08:16:00-04:00,446.19,446.19,446.19,446.19,100.0,446.19,1
2025-10-21 08:17:00-04:00,446.12,446.12,446.01,446.05,605.0,446.077,5
2025-10-21 08:18:00-04:00,446.11,446.16,446.03,446.16,719.0,446.061,3
2025-10-21 08:19:00-04:00,446.2,446.35,446.19,446.35,1138.0,446.271,6
2025-10-21 08:20:00-04:00,446.4,446.5,446.3,446.42,4186.0,446.413,18
2025-10-21 08:21:00-04:00,446.45,446.5,446.36,446.36,3696.0,446.459,13
2025-10-21 08:22:00-04:00,446.44,446.47,446.4,446.47,4794.0,446.44,11
2025-10-21 08:23:00-04:00,446.4,446.5,446.35,446.5,1449.0,446.416,10
2025-10-21 08:24:00-04:00,446.5,446.51,446.4,446.44,1352.0,446.478,10
2025-10-21 08:25:00-04:00,446.45,446.49,446.38,446.38,5944.0,446.42,14
2025-10-21 08:26:00-04:00,446.39,446.39,446.24,446.25,5474.0,446.29,23
2025-10-21 08:27:00-04:00,446.36,446.43,446.3,446.35,2183.0,446.311,8
2025-10-21 08:28:00-04:00,446.4,446.4,446.35,446.35,1359.0,446.354,4
2025-10-21 08:29:00-04:00,446.32,446.38,446.25,446.35,2680.0,446.356,8
2025-10-21 08:30:00-04:00,446.26,446.43,446.1,446.19,2031.0,446.221,13
2025-10-21 08:31:00-04:00,446.11,446.11,445.95,445.98,4608.0,445.993,22
2025-10-21 08:32:00-04:00,445.95,445.98,445.8,445.8,4737.0,445.88,31
2025-10-21 08:33:00-04:00,445.82,445.99,445.8,445.91,7170.0,445.865,40
2025-10-21 08:34:00-04:00,445.95,446.0,445.95,446.0,1156.0,445.978,6
2025-10-21 08:35:00-04:00,446.09,446.09,446.0,446.0,2477.0,446.052,13
2025-10-21 08:36:00-04:00,446.0,446.08,446.0,446.01,1136.0,446.02,9
2025-10-21 08:37:00-04:00,446.08,446.08,445.95,446.0,989.0,446.001,7
2025-10-21 08:38:00-04:00,446.03,446.05,446.03,446.05,323.0,446.039,3
2025-10-21 08:39:00-04:00,446.05,446.05,446.05,446.05,0.0,446.05,0
2025-10-21 08:40:00-04:00,445.92,445.99,445.84,445.84,3217.0,445.866,14
2025-10-21 08:41:00-04:00,445.84,445.89,445.8,445.89,1908.0,445.825,15
2025-10-21 08:42:00-04:00,445.92,446.0,445.89,445.97,4671.0,445.972,13
2025-10-21 08:43:00-04:00,445.92,446.0,445.92,446.0,600.0,445.972,6
2025-10-21 08:44:00-04:00,446.04,446.05,445.94,446.0,1660.0,446.006,8
2025-10-21 08:45:00-04:00,446.06,446.17,446.01,446.17,1167.0,446.061,7
2025-10-21 08:46:00-04:00,446.2,446.2,446.02,446.2,544.0,446.153,5
2025-10-21 08:47:00-04:00,446.2,446.26,446.12,446.26,1419.0,446.211,7
2025-10-21 08:48:00-04:00,446.11,446.2,446.11,446.16,1585.0,446.169,8
2025-10-21 08:49:00-04:00,446.2,446.22,446.1,446.19,400.0,446.178,4
2025-10-21 08:50:00-04:00,446.11,446.18,446.01,446.01,1193.0,446.095,6
2025-10-21 08:51:00-04:00,446.01,446.15,446.01,446.14,695.0,446.077,6
2025-10-21 08:52:00-04:00,446.05,446.05,446.03,446.03,400.0,446.04,3
2025-10-21 08:53:00-04:00,446.03,446.22,446.03,446.15,2273.0,446.076,13
2025-10-21 08:54:00-04:00,446.16,446.18,446.15,446.15,512.0,446.166,4
2025-10-21 08:55:00-04:00,446.1,446.12,446.05,446.05,872.0,446.1,7
2025-10-21 08:56:00-04:00,446.04,446.1,445.97,446.03,1441.0,446.021,9
2025-10-21 08:57:00-04:00,445.95,445.95,445.75,445.76,4738.0,445.866,24
2025-10-21 08:58:00-04:00,445.76,445.87,445.75,445.77,2100.0,445.794,12
2025-10-21 08:59:00-04:00,445.81,446.1,445.81,446.0,3040.0,445.985,14
2025-10-21 09:00:00-04:00,446.06,446.09,446.0,446.0,437.0,446.038,4
2025-10-21 09:01:00-04:00,446.06,446.15,445.93,445.93,1654.0,446.036,13
2025-10-21 09:02:00-04:00,445.98,446.06,445.98,446.0,2424.0,446.031,6
2025-10-21 09:03:00-04:00,445.98,445.98,445.84,445.89,2243.0,445.906,16
2025-10-21 09:04:00-04:00,445.78,445.78,445.5,445.51,9013.0,445.661,31
2025-10-21 09:05:00-04:00,445.6,445.7,445.51,445.66,1664.0,445.623,12
2025-10-21 09:06:00-04:00,445.67,445.98,445.66,445.78,4813.0,445.761,19
2025-10-21 09:07:00-04:00,445.91,446.06,445.9,445.9,1382.0,446.006,11
2025-10-21 09:08:00-04:00,445.89,445.89,445.82,445.82,1100.0,445.847,8
2025-10-21 09:09:00-04:00,445.86,446.0,445.86,445.9,3551.0,445.934,20
2025-10-21 09:10:00-04:00,445.9,446.0,445.9,445.9,5883.0,445.909,44
2025-10-21 09:11:00-04:00,445.9,446.0,445.9,445.9,3300.0,445.929,20
2025-10-21 09:12:00-04:00,445.99,445.99,445.85,445.85,3451.0,445.927,15
2025-10-21 09:13:00-04:00,445.85,445.97,445.74,445.84,6987.0,445.831,41
2025-10-21 09:14:00-04:00,445.8,445.9,445.5,445.76,7143.0,445.679,39
2025-10-21 09:15:00-04:00,445.75,445.86,445.66,445.7,3389.0,445.787,10
2025-10-21 09:16:00-04:00,445.76,445.87,445.73,445.75,3678.0,445.797,17
2025-10-21 09:17:00-04:00,445.85,445.85,445.7,445.7,1500.0,445.76,14
2025-10-21 09:18:00-04:00,445.61,445.69,445.49,445.6,9357.0,445.511,53
2025-10-21 09:19:00-04:00,445.59,445.63,445.5,445.59,3029.0,445.555,16
2025-10-21 09:20:00-04:00,445.65,445.66,445.5,445.5,4411.0,445.595,22
2025-10-21 09:21:00-04:00,445.48,445.48,444.92,445.04,10190.0,445.074,56
2025-10-21 09:22:00-04:00,445.02,445.41,445.0,445.23,8741.0,445.162,33
2025-10-21 09:23:00-04:00,445.3,445.35,445.25,445.35,2353.0,445.287,18
2025-10-21 09:24:00-04:00,445.3,445.5,445.3,445.4,2143.0,445.401,11
2025-10-21 09:25:00-04:00,445.5,445.81,445.5,445.68,6028.0,445.605,20
2025-10-21 09:26:00-04:00,445.8,445.81,445.61,445.8,2197.0,445.757,14
2025-10-21 09:27:00-04:00,445.75,445.8,445.31,445.45,4973.0,445.623,28
2025-10-21 09:28:00-04:00,445.65,445.85,445.58,445.65,6063.0,445.671,32
2025-10-21 09:29:00-04:00,445.7,445.72,445.62,445.65,3868.0,445.666,21
2025-10-21 09:30:00-04:00,445.66,447.05,445.17,446.53,530435.0,446.161,1740
2025-10-21 09:31:00-04:00,446.62,446.76,444.43,445.47,320312.0,445.544,1368
2025-10-21 09:32:00-04:00,445.34,447.17,444.86,445.25,352479.0,446.064,1787
2025-10-21 09:33:00-04:00,445.13,445.71,444.89,445.26,213805.0,445.242,962
2025-10-21 09:34:00-04:00,445.29,445.6,444.57,444.7,218861.0,444.994,1139
